manufacturer_id,manufacturer_name
5704,Brystlekone Pharma
5705,Graciera Pharmacetuicals LLP
5706,Vix Pharma International
5707,Salvia Healthcare
5708,Nano Syn Organics Pvt Ltd
5709,Serverz Biotech
5710,Vasphar India
5711,Equvila Healthcare Private Limited
5712,Hind Pharma
5713,Jwell Pharmaceuticals Private Limited
5714,Soleus Pharmaceuticals Pvt Ltd
5715,Curo Prime Pharmax Private Limited
5716,Sugen Pharma Pvt Ltd
5717,Aoibhinn Pharma LLP
5718,Beline Pharmaceuticals Pvt Ltd
5719,Elnova Pharma
5720,Esperer Bioresearch Pvt Ltd
5721,Wits Biotech Pvt Ltd
5722,Elixir Remedies Pvt Ltd
5723,Eros Pharmaceuticals
5724,Bilasp pharma
5725,Eoan Pharma
5726,Sanitex Pharmaceuticals
5727,Babuline Pharma
5728,Star Plus Pharmaceuticals
5729,Aidwell Lifesciences Pvt Ltd
5730,Genesis Remedies Pvt Ltd
5731,Navysun Pharma
5732,Echo Laboratories
5733,Medstry Biotech Pvt Ltd
5734,Kay's Biotech
5735,Scion Pharma Pvt Ltd
5736,Escare Formulations Pvt Ltd
5737,Edeline Remedies Pvt Ltd
5738,Bioviz Technologies Pvt Ltd
5739,CGN Lifesciences Private Limited
5740,Elimed Healthcare Pvt Ltd
5741,Enamour Lifecare.
5742,Auromentis Pharmaceuticals
5743,M 2 Life Science
5744,Lezivia Life Sciences
5745,El Shaddai Biologicals Ltd
5746,Trumedis Pharmaceuticals
5747,Hindus Pharma Private Limited
5748,Sandhya Healthcare Remedy Impel Pvt Ltd
5749,Hfa Pharma Ethics Private Limited
5750,Efficace Pharmaceuticals Private Limited
5751,Uniqure Healthcare Private Limited
5752,Ria Lifesciences Pvt Ltd
5753,Universal Pharma
5754,Tunes Pharma
5755,Doctors Choice Health Care India Pvt Ltd
5756,Elchemis Pharma
5757,Genusia Life Sciences
5758,Pious Bioteca
5759,Eberhart Life Sciences
5760,Tikish Pharmaceuticals
5761,Alvance Pharma
5762,Biomics Pharmaceuticals Pvt Ltd
5763,Edel Werk Biopharma Pvt Ltd
5764,Razekan Biolabs
5765,Iwynn Pharma Private Limited
5766,Ecstasy Biotech Pvt Ltd
5767,Pioneer Pharma
5768,Nidhi Pharmaceutical
5769,Omicron Pharma
5770,Anthrall Health Solutions
5771,Mavis Lifesciences
5772,Instanz Life Sciences Pvt Ltd
5773,Elrinon Healthcare Pvt Ltd
5774,Adamant Pharma
5775,Healthtronik Pharmaceuticals
5776,Sanjivani Drugs Pvt Ltd
5777,Ethics Lifecare
5778,HD Life Pharma
5779,Reunis Healthcare Pvt Ltd
5780,Erzek Pharmaceuticals Pvt Ltd
5781,Jollen Medicare Pvt Ltd
5782,Lebon Pharmaceuticals
5783,Krishna Pharma
5784,Manthan Pharma Pvt Ltd
5785,Ambrocia Life Sciences
5786,Alzer Pharma
5787,Altocare Lifesciences Pvt Ltd
5788,Vertex India Healthcare
5789,Mars Life Sciences Ltd
5790,Eqqus Pharmaceuticals Pvt Ltd
5791,Miza labs
5792,Kaahan Ayurveda
5793,Protectlife Healthcare Private Limited
5794,Emerlion Pharma
5795,Matrix Pharma Chem
5796,Earthill Healthcare Private Limited
5797,KCM Laboratories
5798,Om Biomedic Pvt Ltd
5799,Kaipro Healthcare Pvt Ltd
5800,Hydrate Lifescience
5801,Elpida Healthcare Pvt Ltd
5802,Barley Lentil Vitamins Pvt Ltd
5803,Indo Swiss Remedies Pvt Ltd
5804,Star Pharmaceuticals Pvt Ltd
5805,Inargo Medichem
5806,Ericure Remedies Pvt Ltd
5807,Alaxia Healthcare
5808,Wholesome Medtech Private Limited
5809,MRHM Pharma Pvt Ltd
5810,Decipher Labs Ltd
5811,Auxiliare Healthcare Pvt Ltd
5812,Foncer Pharma Pvt Ltd
5813,RSM Multilink LLP
5814,Viaveta Healthcare Pvt Ltd
5815,Quantaas Enterprises
5816,PSI India Pvt Ltd
5817,Craza Lifesciences Pvt Ltd
5818,Skin First Cosmeceutical
5819,Kj Laboratories Pvt Ltd
5820,Avenue Healthcare India Private Limited
5821,Exoplanet Pharmtech Pvt Ltd
5822,Serento Dermacare Pvt Ltd
5823,Newtrimed
5824,Square Pharmaceuticals Ltd
5825,Jaywin Remedies Pvt Ltd
5826,Tricorn Healthcare
5827,Splenz pharmaceuticals Pvt Ltd
5828,Perch Labs Ltd
5829,MIG Healthcare
5830,HRD Supra Healthcare
5831,Snomed Pharmaceutical Pvt Ltd
5832,Zenitiva Pharmaceuticals India Pvt Ltd
5833,Urihk Pharmaceutical Private Limited
5834,Hindustan Medicare
5835,Univictor Healthcare Pvt Ltd
5836,Hardmed Healthcare
5837,Aqua Labs
5838,Life Science Pharmaceuticals Private Limited
5839,Tabq Therapeutics
5840,Detox Remedies
5841,La-med Healthcare Pvt Ltd
5842,Eminent Healthcare
5843,Titan Bioscience Pvt Ltd
5844,Athena Medicare
5845,Biocute Life Care
5846,Pmed Healthcare
5847,Advamed Pharma
5848,Olamiken Lifescience Pvt Ltd
5849,Friska Nutraceuticals Pvt Ltd
5850,Skintra Lifesciences Pvt Ltd
5851,Human Care Remedies
5852,Freyn Pharmaceuticals Pvt Ltd
5853,Auxesia Life Sciences Private Limited
5854,KS Labs
5855,Johnson & Smith Co
5856,Medisearch Laboratories (Bombay) Private Limited
5857,Chiron Panacea Vaccines Pvt Ltd
5858,SVI Healthcare Pvt Ltd
5859,Helia Pharmaceuticals
5860,Colgen Pharma
5861,Figomed Health Care Pvt Ltd
5862,Solace Healthcare Pvt Ltd
5863,Heptagon Lifesciences Pvt Ltd
5864,Maxford Healthcare
5865,Bion Pharma
5866,Telic Pharma
5867,Pluto Organics
5868,Lap Farmacia Ltd
5869,Emgen Healthcare
5870,Unifab pharmaceuticals
5871,Alentica Pharmaceuticals Pvt Ltd
5872,Nec Pharmaceuticals
5873,Farmako Biotech
5874,Zynovia Lifecare
5875,Kia Lifesciences Pvt Ltd
5876,Asian Pharmaceuticals Pvt Ltd
5877,Finnmed Biotech Private Limited
5878,Gerrysun Pharmaceuticals Pvt Ltd
5879,Dellwich Healthcare LLP
5880,Daiwa Pharmaceuticals Pvt Ltd
5881,Nordic Pharmaceuticals Pvt Ltd
5882,Fugo Life Science Pvt Ltd
5883,Candor Medicare Pharmaceuticals
5884,Dermasense Pharmaceuticals
5885,Gospel Labs India Pvt Ltd
5886,Ameya Pharmaceuticals
5887,Medikind Lifesciences Pvt Ltd
5888,WIT Pharmalink Pvt Ltd
5889,Prophex Health Care Pvt Ltd
5890,Felix Health Park
5891,Sap Biotech (I) Pvt Ltd
5892,Kayra Innopharm Pvt Ltd
5893,Renakart Life Sciences Pvt Ltd
5894,Pendulum Lifesciences Pvt Ltd
5895,Vypa Laboratories
5896,Aarmed Formulation Pvt Ltd
5897,Ebx Healthcare Llp
5898,Novakind Bioscience Pvt Ltd
5899,Florian Lifesciences Private Limited
5900,Hellix Healthcare Pvt Ltd
5901,Optix Healthcare
5902,French Care Formulations
5903,Yes Pharma
5904,Universal Drug House Pvt Ltd
5905,Medright Biogenics Pvt Ltd
5906,Keris Pharma
5907,Optimus Pharma Pvt Ltd
5908,Alerick pharmaceuticals
5909,Feodra Dermatology Laboratories
5910,Medigen Life Sciences
5911,Redcliffe Hygiene private ltd
5912,Kaleon Laboratories
5913,Cogentrix Pharma
5914,San Biomedics Pvt Ltd
5915,Glareo Labs Private Limited
5916,Muffin Biotech
5917,Nayan Pharmaceuticals Limited
5918,Scope Pharma Pvt Ltd
5919,Fedes Medicos Pvt Ltd
5920,Rafflesia Life Sciences Pvt Ltd
5921,Eureka Pharma
5922,Sunlight Impex Private Limited
5923,Entro Labs Pvt Ltd
5924,Medic Pharma
5925,Stayer Pharma Pvt Ltd
5926,Antek Drugs Pvt Ltd
5927,Precise Formulation
5928,Alpine Lifescience Private Limited
5929,Medsign Biotech Pvt Ltd
5930,Medsky Healthcare
5931,Sunmax Pharma
5932,Petal Lifesciences
5933,Freesias Pharma Pvt Ltd
5934,Antilia Pharma Pvt Ltd
5935,Hollyhock Health Care Pvt Ltd
5936,Fine Formulations
5937,Healthcare Lifesciences
5938,Konverge Healthcare Pvt Ltd
5939,Bioasia Lifesciences Private Limited
5940,J.K. Pharma
5941,Femura Pharma
5942,Prevento Remedies Corporation
5943,Fine Bio-Science Pvt Ltd
5944,Pharmalink Biotech
5945,Helisinki Pharmaceuticals Pvt Ltd
5946,Locus Pharma Pvt Ltd
5947,Lexa Labs
5948,Frank Biotic Remedies (India) Limited
5949,Phytochem Healthcare Pharmaceuticals
5950,Mapthon Pharmaceuticals Private Limited
5951,Lerasa Pharmaceuticals Pvt Ltd
5952,Neofalcon Lifesciences
5953,Indo-Asia Pharma Care
5954,Mehrith Lifesciences Pvt Ltd
5955,Winsys Lifescience
5956,Bharat Parenterals Limited
5957,Jaqson Healthcare Pvt. Ltd
5958,Aditya Biologicals Pvt Ltd
5959,GK Medicos
5960,Konkow Lab
5961,Max Medikit Labs Pvt Ltd
5962,Samridhi Pharmacare
5963,Syntro Health Care
5964,Brothers Pharma Pvt Ltd
5965,Sanogen Pharma Private Limited
5966,Orrin Pharma LLP
5967,Zensar Health Care
5968,Xieon Life Sciences Pvt Ltd
5969,N K Pharma Industries
5970,Mansin Pharma
5971,Ads Lifesciences Private Limited
5972,Flora and Fauna Remedies
5973,Scorleon Pharma
5974,Wyupharama
5975,Medwide Pharma
5976,Reqwell Pharma
5977,Maniph Life Sciences
5978,Vishesh Healthcare Solutions Private Limited
5979,Antik Biotech
5980,Verna Health Care
5981,Fillips Pharma
5982,Globin Pharmaceuticals Pvt Ltd
5983,Innovwell Pharmaceuticals Pvt Ltd
5984,Jovimag Lifesciences
5985,Carlton Dermatology
5986,Panzin Healthcare Private Limited
5987,Zoecia Healthcare
5988,Orville Biotek
5989,Aeretia Healthcare Pvt Ltd
5990,Wardex Pharmaceutical Pvt. Ltd.
5991,Bluemed Pharma Pvt Ltd
5992,Swast Aushadhi Seva Generic Medicine Store
5993,Adroit Biomed Ltd
5994,Metabolica Lifecare Pvt Ltd
5995,Mediste Pharmaceuticals Pvt Ltd
5996,Synergy Pharma Formulations India Pvt Ltd
5997,Asprant Life Science Pvt Ltd
5998,Maclan Pharmaceuticals Pvt Ltd
5999,Vaks Pharma
6000,Vanmed Pharmaceuticals Pvt Ltd
6001,Stance Biogenesis Pvt Ltd
6002,Alonsoa Lifesciences
6003,Baxium Healthcare
6004,Enovus Healthcare Pvt Ltd
6005,Genescience Lifecare I Pvt Ltd
6006,Zis Labs Pharmaceuticals
6007,Genspec Lifesciences
6008,New Life Laboratories Pvt Ltd
6009,Actiff Pharmaceuticals Private Limited
6010,Sebakind Private Limited
6011,Invig Healthcare Pvt Ltd
6012,Kreios Laboratries Private Limited
6013,Onestep Healthcare Pvt Ltd
6014,Nirvana India Pvt Ltd
6015,Lift Life Biotech Pvt Ltd
6016,Concept Biosciences India Private Limited
6017,Paradigm Pharmaceuticals Pvt Ltd
6018,Grivety Lifecare LLP
6019,Taurlib Pharmaceuticals Llp
6020,Biomax Life Sciences Ltd
6021,Premexa Lifesciences Private Limited
6022,Mansa Medi Impex
6023,Hy Tech Pharma
6024,GPS Pharma Pvt Ltd
6025,Albin Healthcare
6026,Mirasure Life Sciences Private Limited
6027,Metalis Lifesciences Pvt Ltd
6028,Glomat Pharmaceuticals
6029,Pigeon India
6030,Medlive Pharma Pvt Ltd
6031,Genpax Pharma
6032,Glivita Pharma Pvt Ltd
6033,Vpromote Health Pvt Ltd
6034,Lifegrace Pharmaceuticals Pvt Ltd
6035,Sat Pharma Pvt Ltd
6036,Tetrique Pharmaceuticals Pvt Ltd
6037,Lippincotts Pharmaceuticals
6038,Genees Pharmaceutical Pvt. Ltd.
6039,Glial Life Science LLP
6040,Sensus Pharmaceuticals
6041,Zeno Healthcare
6042,Merlion Lifescience Pvt Ltd
6043,Xemex Life Sciences
6044,Radiant Healthcare Private Limited
6045,Byby Healthcare
6046,Helix India
6047,Gedzrlvin Pharmaceuticals Pvt Ltd
6048,Secure Life Science India Pvt Ltd
6049,Genezen Healthcare
6050,Gorgeous Pharma Pvt Ltd
6051,Reps Pharmaceuticals
6052,Golgi Usa Research Laboratories LLP
6053,Cell Cure Pharmaceuticals Llp
6054,Axennic Pharmaceuticals Private Limited
6055,Wyzax Laboratories Pvt Ltd
6056,Oasis Laboratories Pvt Ltd
6057,Uniprogen Biotech Pvt Ltd
6058,Bioneutics Marketing
6059,Vesla Life Sciences Pvt Ltd
6060,Genial Medicaments
6061,Geomed Healthcare
6062,Biogen Pharmaceuticals
6063,Glovel Healthcare Pvt Ltd
6064,Gardenia Health Solutions
6065,Royal Scottish Remedies
6066,Hymax Healthcare Pvt Ltd
6067,Honolive Pharma LLP
6068,GPA Exim Private Limited
6069,GBK Healthcare
6070,4life Pharmaceuticals Pvt Ltd
6071,Hypill Pharmaceuticals Pvt Ltd
6072,Ellora Pharma Pvt Ltd
6073,Jrb Lifesciences Private Limited
6074,Makeway Formulations Pvt Ltd
6075,Infocus Remedies
6076,Stoics Pharma
6077,Msea Pharma
6078,Ideal Healthcare Pvt Ltd
6079,Gavisun Healthcare
6080,Zen Medica Pvt Ltd
6081,Dazzle Medicare
6082,Dermaglaze Pharma Private Limited
6083,Hansh Pharmaceuticals
6084,Ashvik Pharmaceuticals
6085,Mblaze Pharmaceuticals
6086,Actawin Lifesciences Pvt Ltd
6087,Brigade Pharmaceuticals Pvt Ltd
6088,Gaylon Health Care Pvt Ltd
6089,Pagoda Pharmaceuticals
6090,Shri Pharmaceuticals
6091,Bio John Healthcare Pvt Ltd
6092,Medigreen Pharmaceuticals
6093,Katzung Pharmaceuticals Pvt Ltd
6094,Innate Biotech Pvt. Ltd
6095,Shawna Pharmaceutical Private Limited
6096,Grievers Remedies
6097,Generix Lifesciences Pvt Ltd
6098,Areena Healthcare
6099,Velnik India Limited
6100,Zareenova Pharma
6101,Alixar Healthcare Pvt Ltd
6102,Vibzoe Pharmaceuticals India Private Limited
6103,Gemed Lifesciences Pvt Ltd
6104,Envian Life Sciences Pvt Ltd
6105,Maerr Healthcare
6106,Trio Pharmaceuticals Pvt Ltd
6107,Diabocare Pharmaceuticals
6108,Berlincleve Pharmaceuticals Llp
6109,Nuberg Pharmaceuticals Pvt Ltd
6110,Medirica Lifescience
6111,Hecure Health Care Pvt Ltd
6112,Saltire Remedies Private Limited
6113,Gynofem Heathcare Pvt. Ltd.
6114,Meditech Pharma World
6115,Medulla Pharmaceuticals Private Limited
6116,Guten Healthcare Pvt Ltd
6117,Nouveau Medicament Pvt Ltd
6118,Generous Mediwaves Pvt Ltd
6119,Macsis Life Sciences
6120,Dyson Pharma
6121,Caprice Healthcare Pvt Ltd
6122,Enrich Life Sciences Pvt Ltd
6123,Laclin Pharmaceuticals
6124,Sevida Pharma
6125,Raviolis Healthcare
6126,SRG Organic Foods India Private Limited
6127,Genera Labs
6128,Jacsims Pharmaceuticals
6129,Konniseri Pharmaceuticals Pvt Ltd
6130,Innocuous Pharmaceuticals Pvt Ltd
6131,Ebonics Healthcare
6132,Evdoxia Lifesciences Private Limited
6133,Avni Pharmaceuticals Private Limited
6134,Beckcem Drug International Pvt. Ltd.
6135,Harisons life Science
6136,NACC Pharmaceutical Pvt Ltd
6137,Glide International Pvt Ltd
6138,Kasnav Pharma
6139,Laenor Pharmaceuticals
6140,Azcad Pharmaceuticals Pvt Ltd
6141,Lucan Pharmaceuticals Private Limited
6142,Nirmalaya Pharmaceutical Pvt Ltd
6143,Galenicals India Pvt Ltd
6144,Vjovis Health Care Private Limited
6145,Krebz Healthcare Pvt Ltd
6146,Effitious Healthcare Private Limited
6147,Greyland Pharma Pvt Ltd
6148,Iynx Lifesciences Pvt Ltd
6149,Shreem Drugs Pvt Ltd
6150,Win Medicare Pvt Ltd
6151,Himsagar Laboratories Ltd
6152,Kasen Pharma Products Pvt Ltd
6153,Krishbaj Laboratories Pvt Ltd
6154,Hygen Healthcare Pvt Ltd
6155,Ritelth Medipharma Pvt Ltd
6156,Sai Mirra Innopharm Pvt Ltd
6157,Steadcare Lifesciences Pvt Ltd
6158,Ziel Pharmaceuticals
6159,Stadia Biotech
6160,BioMatrix Healthcare Pvt Ltd
6161,Mega Biosciences
6162,Greeniche Healthcare
6163,Oron Healthcare Pvt. Ltd.
6164,Synonym Healthcare Private Limited
6165,Oster Remedies
6166,Biozinik Healthcare Pvt Ltd
6167,Inrus Pharma Pvt Ltd
6168,Nephrostar Healthcare Pvt Ltd
6169,Sparshmart Pharmaceuticals Pvt Ltd
6170,Lenit Pharmaceuticals
6171,Zylig Lifesciences
6172,Q'RAS Pharmaceuticals
6173,Sk Laboratories Pvt Ltd
6174,Midway Lifesciences
6175,Saimark Biotech Pvt Ltd
6176,Creyon Pharmaceuticals
6177,Ytiliga Private Limited
6178,Lifeserve Med And Care Pvt Ltd
6179,Welcron Biotech Pvt Ltd
6180,Xseed Pharma Private Limited
6181,Plethico Pharmaceuticals Ltd
6182,Lead Star Pharmaceuticals
6183,Biocura Life sciences Pvt Ltd
6184,Caligen Labs Pvt Ltd
6185,Rhys Healthcare Pvt Ltd
6186,Greevaa Life Sciences Pvt Ltd
6187,Biomarks Drugs India Pvt Ltd
6188,Glide Pharma
6189,Laksun Lifesciences
6190,Coventic Pharma Private Limited
6191,Solano HealthCare Pvt Ltd
6192,Ronald Pharmaceuticals
6193,Glamcure Lifesciences Private Limited
6194,Haines Biotech Private Limited
6195,Vibgyor Vision Care
6196,Dollar
6197,Ichor Biologics Pvt Ltd
6198,SIRI
6199,Virchow Biotech Pvt Ltd
6200,Candure Medica Private Limited
6201,V.L Pharma
6202,URSA Pharm
6203,Medisurf Pharma
6204,Waylon
6205,Hexagon Lifesciences Pvt Ltd
6206,Cu-v-kar Genetic Medicine Private Limited
6207,D. D N`utritions India
6208,Mil Laboratories Pvt Ltd
6209,Nuevomed Organics
6210,Derma Concepts
6211,Hexadox Pharmaceuticals Pvt Ltd
6212,Synomed Healthcare
6213,DK Group Companies
6214,Trio Lifescience Pvt Ltd
6215,Pharmaforce Lab
6216,Peau Brillante
6217,Sidel India Pvt Ltd
6218,Anexas Pharmaceuticals
6219,Pharma Vision
6220,Procter & Gamble Hygiene and Health Care Ltd
6221,Zeuson Medicines Pvt Ltd
6222,Srb Life Science
6223,Unisarsh Pharmaceuticals Pvt Ltd
6224,Ckris Laboratories Pvt Ltd
6225,Hagnous Bioceuiticals Pvt Ltd
6226,Gurmail Brothers
6227,HP Pharmaceuticals Pvt Ltd
6228,Hermes Therapeutics Pvt Ltd.
6229,Eye Care Apple Pvt Ltd
6230,Seikomed Healthcare Pvt Ltd
6231,Medsmith Pharmaceuticals
6232,Sunmeck Pharma Pvt Ltd
6233,D R Johns Lab Pharma Pvt Ltd
6234,Hanna Pharmaceutical Supply Co. Inc
6235,JSR Pharma Private Limited
6236,Einoxy Lifesciences
6237,Bicon Healthcare
6238,Trimark Pharmaceuticals Pvt Ltd
6239,Heska Pharma
6240,Wellsa Pharmaceuticals Pvt Ltd
6241,Hector Healthcare Pvt. Ltd.
6242,HDA Lifesciences Pvt Ltd
6243,Albion Lifecare Pvt Ltd
6244,Synergy Diagnostics Pvt Ltd
6245,Medzo Healthcare
6246,Hex Pharmaceuticals
6247,Deevens Pharma
6248,Houston Scientific
6249,Amrona Medical Pvt Ltd
6250,Hyeto Pharmaceuticals Private Limited
6251,Erotas Pharmaceuticals Private Limited
6252,Medifuel Pharma
6253,Hermitus Health Care
6254,Bills Biotech Pvt. Ltd.
6255,Element Pharmaceuticals Pvt Ltd
6256,Bio Marilyn Pharmaceuticals Pvt Ltd
6257,Dr Arvind Lifescience Pvt Ltd
6258,Hindustan Laboratories
6259,Holly Organics Pvt Ltd
6260,Pharma India
6261,Solutia Pharma LLP
6262,Healthica Pharmaceuticals
6263,Bentley & Remington Pvt Ltd
6264,Insys Pharmaceuticals Pvt Ltd
6265,Renocare Pharmaceuticals Private Limited
6266,Instacure Healthcare Private Limited
6267,Iressia Life Sciences Private Limited
6268,Yuzderm Pharmaceuticals Pvt Ltd
6269,Neelkanth Medicare Private Limited
6270,N K Ethical Laboratories
6271,Virtuous Healthcare Limited
6272,Tarks Pharmaceuticals Private Limited
6273,Neptune Life Sciences Pvt Ltd
6274,Maxell Pharma Pvt Ltd
6275,Introgen Healthcare Pvt Ltd
6276,Roman Healthcare Pvt Ltd
6277,Renace Pharmaceuticals
6278,Iriska Pharmaceuticals Pvt Ltd
6279,Dermonova Pharma Pvt Ltd
6280,Innings Pharmaceuticals Pvt Ltd
6281,Irza Life Science Pvt Ltd
6282,Pace Pharmaceuticals
6283,Lyra Healthcare
6284,United Pharmaceuticals
6285,Papillon Pharmaceutical Pvt Ltd
6286,Isakura Healthcare Private Limited
6287,Beatum IT Solutions Pvt Ltd
6288,Innovative Life Sciences Pvt Ltd
6289,Sandeep Organics Lab
6290,Eastern Healthcare
6291,Ignyx Pharmaceuticals
6292,CAREMED PHARMA
6293,JVG Pharmaceuticals
6294,Immuna Life Sciences
6295,X-Med Medisciences
6296,Kashmik Formulation
6297,Kitnix Pvt Ltd
6298,Jimsun Life Sciences Pvt Ltd
6299,Zatine Cosmocon Pharma Pvt Ltd
6300,Pharmacon Biotech Private Limited
6301,Biogem Healthcare
6302,Jaycure Pharmaceuticals
6303,Vision Remedies
6304,Entice Pharmaceuticals
6305,Immortal Healthcare
6306,Glantis Pharmaceutical
6307,Lucid Pharmaceuticals
6308,Phaway Pharmaceuticals Private Limited
6309,Woriox Pharma Private Limited
6310,Immence Life Sciences Pvt Ltd
6311,Unispeed Pharmaceuticals Private Limited
6312,Infallible Pharma Pvt Ltd
6313,Genista Healthcare
6314,Adsila Organcis Pvt Ltd.
6315,Sumbiotic Pharmaceuticals Pvt Ltd
6316,Zexen Pharmaceuticals
6317,Leogard Pharmaceuticals Private Limited
6318,Keval Pharma
6319,Tahbert Healthcare Pvt Ltd
6320,Dr.Suris Life Sciences Pvt Ltd
6321,Injays Pharmaceuticals
6322,Ilex Biologicals Pvt Ltd
6323,Hinikam Drugs & Pharmaceuticals
6324,Stately Lifescience Pvt Ltd
6325,Pacific Biotech
6326,Ultra Biologicals
6327,Omega Biotech Ltd
6328,Hindayur Life Sciences Private Limited
6329,Herbotics Research Inc
6330,MB2 Medicare
6331,C & C Pharmaceutical
6332,Claro Pharmaceuticals Pvt Ltd
6333,Proventis Pharmaceuticals P Lt
6334,Zeytin Pharma Pvt Ltd
6335,Olycare Life Sciences
6336,Benatural Health Care Pvt Ltd
6337,Suvi Pharma Pvt Ltd
6338,Dermawiz Laboratories Pvt Ltd
6339,Novaegis India Private Limited
6340,La Revas Pharma Pvt Ltd
6341,Letouch Pharma
6342,Mascot Biotech (India) Private Limited
6343,Ikvans Pharma
6344,Teq Pharmaceuticals Pvt Ltd
6345,Raybros Medicaments Pvt Ltd
6346,Scutage Pharmaceuticals
6347,Scienza Healthcare Pvt Ltd
6348,Shivon Lifesciences Pvt Ltd
6349,Taksha Remedies Pvt Ltd
6350,Medigenesis Pharma Pvt Ltd
6351,Seraph Life Sciences Pvt Ltd
6352,Teknovations Life Science
6353,Lyza Laboratories India Pvt Ltd
6354,Sai Moreshwar Healthcare
6355,Patronage Pharma Private Limited
6356,Torenia Health Care Private Limited
6357,Tamman Titoe Pharma Pvt Ltd
6358,Dose16 Medicare
6359,UNIFIC Pharmaceuticals Pvt Ltd
6360,Dyochem Laboratories
6361,Ixontics Biosciences Private Limited
6362,Lunas Remedies
6363,Mecoson Labs Pvt Ltd
6364,Romz Pharmaceuticals
6365,Myopics Pharmaceuticals Pvt Ltd
6366,Krish Medicare
6367,Aagam Life Sciences Pvt Ltd
6368,Sowilo India Pharmaceuticals Pvt Ltd
6369,Soigner Medicament Pvt Ltd
6370,Medfe
6371,Vibsan Pharmaceuticals
6372,Livia Life Sciences
6373,Samajeswara Pharma Pvt Ltd
6374,Unisafe Technologies
6375,Lembos Pharmaceuticals LLP
6376,Jessuns Pharma
6377,Jodiac Pharmaceuticals
6378,Jk India Healthcare Pvt Ltd
6379,Jysmed Private Limited
6380,Vjolen Pharmaceutical
6381,Janjaes Pharmaceutical Private Limited
6382,Smithways Oncology Pvt Ltd
6383,Riocure Pharmaceuticals Pvt. Ltd.
6384,Juhi Life Science Herbal
6385,Maaxmus Life Sciences Private Limited
6386,Jibok Pharmaceuticals
6387,Syskem Pharmocrats
6388,Jian Pharmaceuticals
6389,Jayden Healthcare Pvt. Ltd.
6390,Jarrow Formulas Inc
6391,Jixon Pharmaceuticals Pvt. Ltd.
6392,Apus Life Pvt Ltd
6393,SJK Pharmaceutical Pvt Ltd
6394,Jeevan Pharma
6395,J.K Biotech
6396,J.P Biotech
6397,Joseph Lister Pharmaceuticals (P) Ltd
6398,Priya Life Science
6399,NVK Pharma
6400,Kavita Pharma Chem
6401,T.Walker's Pharmceuticals Private Limited
6402,Kotak Life Sciences
6403,Kalpataru Formulations Pvt Ltd
6404,Universal Life Sciences
6405,Kenzar Pharma World
6406,Karsan Healthcare
6407,Kenmed Pharma Private Limited
6408,Arjan Biotech
6409,Rakvin
6410,Keona Life Sciences Pvt Ltd
6411,Risen Pharmaceuticals
6412,Krontec Healthcare
6413,H&B Wellness
6414,Sterfil Laboratories Pvt Ltd
6415,Ario Pharma Pvt. Ltd.
6416,Alpic Life Sciences
6417,Pharmacia Health Care Ltd
6418,Malliot Pharmaceutical
6419,Kentossa Pharmaceuticals
6420,Nanshe Remedies
6421,Glydex Pharmaceutical
6422,Vimnat Pharmaceuticals
6423,Godiva Bioadvances Pvt Ltd
6424,Rindz Pharma
6425,Bestead Lifesciences Pvt Ltd
6426,Arka Vital Science Pvt Ltd
6427,Biocyte Organics Pvt Ltd
6428,Kesrox Pharmaceuticals
6429,Glamderma
6430,Kham Pharma
6431,Kelly Pharmaceuticals Pvt Ltd
6432,Orian Pharmaceuticals
6433,Krypton Global Health
6434,Kach Biotech
6435,Kaushcure Pharmaceuticals Pvt Ltd
6436,Omnax Pharmaceuticals Private Limited
6437,Kainos Curatives Pvt Ltd
6438,Nuvista Biocare
6439,Flysure Healthcare Private Limited
6440,Oviat Pharmaceutical Pvt Ltd
6441,Nuchem Laboratories Pvt Ltd
6442,Wellcuring Lifesciences Pvt Ltd
6443,Real Care Life Sciences
6444,Kind's Pharma
6445,Kifa Healthcare Pvt Ltd
6446,Maxkosh
6447,Vancorp Pharmaceuticals Private Limited
6448,Vilarsh Healthcare Pvt Ltd
6449,Keesan Pharma
6450,Kadion Pharma
6451,Keshav Healthcare
6452,MNC Healthcare Pvt Ltd
6453,Xperia Healthcare Private Limited
6454,Kou Kan Pharmaceutical Private Limited
6455,CRMS Pharmaceuticals Pvt Ltd
6456,Mediforce Pharma
6457,Mezzone Remedies Pvt Ltd
6458,HD Pharmaceuticals
6459,Key West Medicines Pvt Ltd
6460,Opes Pharmaceuticals
6461,Osheeka Pharmaceuticals
6462,Mastermind Pharma
6463,Kishri Pharma Private Limited
6464,Livia Healthcare LLP
6465,Artus Pharma Pvt Ltd
6466,Bausch and Lomb India Pvt Ltd
6467,Kribiz Healthcare Pharmacy
6468,CL Reddy Health Care
6469,Shridhara Lifesciences Pvt Ltd
6470,Miraj Biotech
6471,Riozen Pharmaceuticals
6472,Aimil Pharmaceuticals India Ltd
6473,Global Dent Aids Pvt Ltd
6474,Doctor Pharma
6475,Salvo Healthcare Pvt Ltd
6476,Skinwave India Private Limite
6477,Ambitree India Pvt Ltd
6478,Integrity Enterprises
6479,LuceVida Pharmaceuticals Pvt Ltd
6480,Accra Pac (India) Private Limited
6481,Safeguard Biotics Pvt Ltd
6482,Synod Pharmaceuticals Pvt Ltd
